index,filename,latency_s,num_detections,warmup
248,000000025424.jpg,0.0255613550000362,2,False
249,000000025560.jpg,0.025727226000071823,3,False
250,000000025593.jpg,0.0247472230000767,1,False
251,000000025603.jpg,0.025748484999894572,10,False
252,000000025986.jpg,0.02543333700009498,8,False
253,000000026204.jpg,0.02648880299989287,15,False
254,000000026465.jpg,0.023712331999831804,3,False
255,000000026564.jpg,0.026365431999920474,10,False
256,000000026690.jpg,0.025891522999927474,7,False
257,000000026926.jpg,0.02486587199996393,2,False
258,000000026941.jpg,0.024361758999930316,0,False
259,000000027186.jpg,0.02496027999995931,4,False
260,000000027620.jpg,0.025499670000044716,5,False
261,000000027696.jpg,0.02481392799995774,1,False
262,000000027768.jpg,0.026700080999944475,6,False
263,000000027932.jpg,0.023339533999887863,0,False
